review,rating,source,review_clean,language,sentiment_score,sentiment_label
"My family and I did the morning elephant mud fun. It was pretty nice and we had a lot of fun. The elephants were so calm and nice and my brothers loved them so much. Also our guide Trisna explained everything very well and introduced a bit more to the elephants.
Thank you this wonderful and awesome experience.",,digital_tourism,my family and i did the morning elephant mud fun it was pretty nice and we had a lot of fun the elephants were so calm and nice and my brothers loved them so much also our guide trisna explained everything very well and introduced a bit more to the elephants thank you this wonderful and awesome experience,en,0.8832029700279236,positive
"Sanur os easy to get around wth a stroller with a safe and family friendly vibe. The sea was safe for children to play in and there's good ice cream, coffee, and local delicacies on offer through the day. What more do you need? You can follow a path by the beach which takes you to a wide range of bars restaurants and shops on the beach - all very chilled. The Balinese were gentle and kind folk.",,digital_tourism,sanur os easy to get around wth a stroller with a safe and family friendly vibe the sea was safe for children to play in and there s good ice cream coffee and local delicacies on offer through the day what more do you need you can follow a path by the beach which takes you to a wide range of bars restaurants and shops on the beach all very chilled the balinese were gentle and kind folk,en,0.4627295732498169,positive
"Amazing to see the monkeys in this habitat. Great photo opportunities. Our guide was amazing. His name is June TATTO. He explained everything. He stopped when we asked for it. We also did the silver place where they make everything in their workshop. We tasted the most amazing and expensive coffee in the world. We visited the wood carving place where we bought a beautiful crafted dragon. Amazing. The temple we visited was also worth a visit, but the best was saved till last. The Ubud rice terraces. This place should be on everyone’s must do list. Just incredible. Ooh. Did I mention our tour guide. He is only a young guy but he is going places. I would recommend him any day.",,digital_tourism,amazing to see the monkeys in this habitat great photo opportunities our guide was amazing his name is june tatto he explained everything he stopped when we asked for it we also did the silver place where they make everything in their workshop we tasted the most amazing and expensive coffee in the world we visited the wood carving place where we bought a beautiful crafted dragon amazing the temple we visited was also worth a visit but the best was saved till last the ubud rice terraces this place should be on everyone s must do list just incredible ooh did i mention our tour guide he is only a young guy but he is going places i would recommend him any day,en,0.6066973805427551,positive
"Incredible to watch the waves smashing into the rocks, good viewpoint over the rocky formations. We spied a turtle who didnt look in complete control but hopefully was ok! We went at 8am as was staying close by, there was no one around. If you go later in the day it can be like a zoo - lots of daytrippers with flagbearers... Recommend a visit early in the morning or sunset would be good depending on crowds.",,digital_tourism,incredible to watch the waves smashing into the rocks good viewpoint over the rocky formations we spied a turtle who didnt look in complete control but hopefully was ok we went at 8am as was staying close by there was no one around if you go later in the day it can be like a zoo lots of daytrippers with flagbearers recommend a visit early in the morning or sunset would be good depending on crowds,en,0.5529041290283203,positive
"Was okay, costly and not very big.
Monkeys are very lively and can be intimidating.
Bananas sold on site so you can feed the monkeys
There is not a lot there but of course trees and monkeys
Photo opportunities are plenty of you buy bananas as the monkeys will still on you or search you for them.

Bites are common so be aware of this. Two bites were witnessed while there and my daughter (20yrs) was bitten without provocation. There is a first aid centre on-site for these occasions.",,digital_tourism,was okay costly and not very big monkeys are very lively and can be intimidating bananas sold on site so you can feed the monkeys there is not a lot there but of course trees and monkeys photo opportunities are plenty of you buy bananas as the monkeys will still on you or search you for them bites are common so be aware of this two bites were witnessed while there and my daughter 20yrs was bitten without provocation there is a first aid centre on site for these occasions,en,-0.591619074344635,negative
Years ago the beach was quite clean down here but now the sand got more and more grey. The little creeks flowing through the beach from inland with the invested stinking water makes it even worth. Water quality must be really bad with brown foam on the surface where the creeks hit the ocean. Shame for Bali and lot's to clean up.,,digital_tourism,years ago the beach was quite clean down here but now the sand got more and more grey the little creeks flowing through the beach from inland with the invested stinking water makes it even worth water quality must be really bad with brown foam on the surface where the creeks hit the ocean shame for bali and lot s to clean up,en,-0.8105978965759277,negative
"We visited Ulun Danur temple at dawn on a photography tour. We had planned to catch the sunrise there. The weather was quite chilly and we had to wrap ourselves with shawls. After paying an entrance fee, we went inside. The temple complex was deserted except the three of us. The temple, comprising of 11 Meru towers, is dedicated to Lord Shiva and his consort Parvati. Extremely photogenic, It is an alluring piece of Balinese architecture. The garden surrounding the temple and Lake Beratan has varieties of flowers in full bloom which add further beauty to the place. The temple appeared more breathtaking as the first rays of sun touched it's walls. Lake Beratan was quaint. As we were leaving, a priest of the temple politely told us to visit again. We were touched by the gentleness of his words. Since we visited very early in the morning, there were no crowd. A must must visit in Bali.",,digital_tourism,we visited ulun danur temple at dawn on a photography tour we had planned to catch the sunrise there the weather was quite chilly and we had to wrap ourselves with shawls after paying an entrance fee we went inside the temple complex was deserted except the three of us the temple comprising of meru towers is dedicated to lord shiva and his consort parvati extremely photogenic it is an alluring piece of balinese architecture the garden surrounding the temple and lake beratan has varieties of flowers in full bloom which add further beauty to the place the temple appeared more breathtaking as the first rays of sun touched it s walls lake beratan was quaint as we were leaving a priest of the temple politely told us to visit again we were touched by the gentleness of his words since we visited very early in the morning there were no crowd a must must visit in bali,en,0.0,neutral
"Loved my visit to the Sacred Monkey Forest.

I wore dark colours, did not carry any food, no dangling jewellery, etc. Kept my distance from the macaques and had a great time watching the antics of both macaques and tourist.

Enjoyed a magical minute when a young macaque climbed on to my knee and played with the buttons on my shirt.

Read up before you go on monkey forest etiquette and respect the inhabitants and their environment.

Recommend this Ubud attraction.",,digital_tourism,loved my visit to the sacred monkey forest i wore dark colours did not carry any food no dangling jewellery etc kept my distance from the macaques and had a great time watching the antics of both macaques and tourist enjoyed a magical minute when a young macaque climbed on to my knee and played with the buttons on my shirt read up before you go on monkey forest etiquette and respect the inhabitants and their environment recommend this ubud attraction,en,0.4215276539325714,positive
"Amazing new water park. Clean and not busy, rides to ourselves. Access to the Club and all the facilities gym. Great day out",,digital_tourism,amazing new water park clean and not busy rides to ourselves access to the club and all the facilities gym great day out,en,0.861352801322937,positive
This hotel is simply perfect! We loved the contemporary design and large open feel of the lobby area. Our room was large with a gorgeous bathroom with a great bath separate shower and two basins - perfect for a couple! The bed was very comfortable with a choice of pillows. very clean and well appointed with lots of little things like mini sewing kit/ toothbrush kit etc etc provided. The hotel is in a great location with two entrances; street side and beach side so whichever way you walked you have access to lots of different bars/restaurants if you chose to wander…,5.0,bali_hotel,this hotel is simply perfect we loved the contemporary design and large open feel of the lobby area our room was large with a gorgeous bathroom with a great bath separate shower and two basins perfect for a couple the bed was very comfortable with a choice of pillows very clean and well appointed with lots of little things like mini sewing kit toothbrush kit etc etc provided the hotel is in a great location with two entrances street side and beach side so whichever way you walked you have access to lots of different bars restaurants if you chose to wander,en,0.7566125392913818,positive
"I hired a guide to take me to Mount Batur from my hotel in Kuta. We arrived in the late afternoon and I rented a villa at a nearby resort. We started the climb at 7:30AM and stopped at a couple of temples along with the way. About halfway up, we stopped at a makeshift hut with a couple of picnic tables and took in the view of the lake and adjacent volcano. That’s where the trail ended and the climb got a little harder. Another 90 minute ascent got us to the top and the view was amazing. Would definitely do again.",,digital_tourism,i hired a guide to take me to mount batur from my hotel in kuta we arrived in the late afternoon and i rented a villa at a nearby resort we started the climb at 30am and stopped at a couple of temples along with the way about halfway up we stopped at a makeshift hut with a couple of picnic tables and took in the view of the lake and adjacent volcano that s where the trail ended and the climb got a little harder another minute ascent got us to the top and the view was amazing would definitely do again,en,0.0,neutral
Beautiful place . We went in evening after confirming low tide time.if you visit any other time you cannot cross sea to go other side of temple which is a superb experience. Must visit place in Bali.,,digital_tourism,beautiful place we went in evening after confirming low tide time if you visit any other time you cannot cross sea to go other side of temple which is a superb experience must visit place in bali,en,0.5791055560112,positive
"When we where there beach was filled with empty bottles, plastic garbage and beach huts did not look inviting.",,digital_tourism,when we where there beach was filled with empty bottles plastic garbage and beach huts did not look inviting,en,-0.8871831893920898,negative
Just went to Sanur beach. Not the best place for swimming due to the rocks and fragments of corals and shells. What made a normal day out on the beach maddening was the unscrupulous vendor that sold us a leaked float for my children which they refused to change.,,digital_tourism,just went to sanur beach not the best place for swimming due to the rocks and fragments of corals and shells what made a normal day out on the beach maddening was the unscrupulous vendor that sold us a leaked float for my children which they refused to change,en,-0.9495738744735718,negative
"I have bought my traveling friends here many a time..and will continue to do so. Hint, make a day if it...bring a picnic lunch or have lunch at any of the local restaurants which are all in walking distance. Bring you bathers too, and enjoy a dip in the healing springfed waters of the two baths.",,digital_tourism,i have bought my traveling friends here many a time and will continue to do so hint make a day if it bring a picnic lunch or have lunch at any of the local restaurants which are all in walking distance bring you bathers too and enjoy a dip in the healing springfed waters of the two baths,en,0.4071129858493805,positive
"Wisata menyenangkan.. Tempat ini cocok dikunjungi dengan anak-anak. Actually almost the monkeys are tame though some are a bit naughty. If you like animals, it's a good place. They're cute. It's better coming early because in the afternoon there's too much crowd. Kekurangannya adalah toilet yang terlalu sedikit jumlah ketersediaannya (atau letaknya yg terlalu berjauhan). There's Hanoman road (it likes a short cave with beautiful craving on the wall). After all, it's a fun tour destination in Ubud, Bali.",,digital_tourism,wisata menyenangkan tempat ini cocok dikunjungi dengan anak anak actually almost the monkeys are tame though some are a bit naughty if you like animals it s a good place they re cute it s better coming early because in the afternoon there s too much crowd kekurangannya adalah toilet yang terlalu sedikit jumlah ketersediaannya atau letaknya yg terlalu berjauhan there s hanoman road it likes a short cave with beautiful craving on the wall after all it s a fun tour destination in ubud bali,id,0.48853421211242676,positive
"I spent 4 nights at the Maya Sanur Resort and Spa recently and thoroughly enjoyed my stay. I was in room 420 on the fourth floor which was near the beach and gave me a view of the ocean. I can honestly say that my room was probably one of the most beautiful hotel rooms I have every had the pleasure to stay in. Oustanding in all respects; modern, beautiful decor, large, bright and inviting, I loved it!",5.0,bali_hotel,i spent nights at the maya sanur resort and spa recently and thoroughly enjoyed my stay i was in room on the fourth floor which was near the beach and gave me a view of the ocean i can honestly say that my room was probably one of the most beautiful hotel rooms i have every had the pleasure to stay in oustanding in all respects modern beautiful decor large bright and inviting i loved it,en,0.8354300260543823,positive
"While Tanah Lot 'floats' on the sea, this temple is know floating on the lake. However, the time we went, we didn't see it floating as the lake area surrounding the temple was dry (due to dry weather) to the extent we were able to walk around it. Nevertheless, the view was still scenic and we did enjoyed the cooler weather here if compared to Kuta/ Denpasar. Large numbers of tourists, hence it was crowded and quite difficult to get unobstructed picture. 

For younger children, there is a small playground near the exit.",,digital_tourism,while tanah lot floats on the sea this temple is know floating on the lake however the time we went we didn t see it floating as the lake area surrounding the temple was dry due to dry weather to the extent we were able to walk around it nevertheless the view was still scenic and we did enjoyed the cooler weather here if compared to kuta denpasar large numbers of tourists hence it was crowded and quite difficult to get unobstructed picture for younger children there is a small playground near the exit,en,-0.3892658054828644,negative
"This is decidedly a highlight in ubud, Bali.
The monkey forest has some of the most well behaved animals, a nice little rain forest to roam about in.
If you are traveling with young kids, take a pram or walker, coz you will have to walk a bit.
Don't keep for and water bottles exposed and this should be a great experience.",,digital_tourism,this is decidedly a highlight in ubud bali the monkey forest has some of the most well behaved animals a nice little rain forest to roam about in if you are traveling with young kids take a pram or walker coz you will have to walk a bit don t keep for and water bottles exposed and this should be a great experience,en,0.6181594729423523,positive
"Even if you didn't see any monkeys here, which is highly unlikely, there are over 700, of which I think we saw at least 698, this place is a must. The forest itself is a must to see, it is absolutely beautiful.",,digital_tourism,even if you didn t see any monkeys here which is highly unlikely there are over of which i think we saw at least this place is a must the forest itself is a must to see it is absolutely beautiful,en,0.5761007070541382,positive
"Beautiful resort, great customer service, nice staff, rooms are very clean. Close to restaurants and 2 shopping malls discovery mall and lippo mall. Everything is in walking distance. I enjoyed my stay at Anvaya Resort.",5.0,bali_hotel,beautiful resort great customer service nice staff rooms are very clean close to restaurants and shopping malls discovery mall and lippo mall everything is in walking distance i enjoyed my stay at anvaya resort,en,0.7838860750198364,positive
Quite seeing all those monkeys in their natural habitat and always keep distance with the monkeys and don't wear/use anything that such sunglasses or hats that can be easily grab by the naughty one.,,digital_tourism,quite seeing all those monkeys in their natural habitat and always keep distance with the monkeys and don t wear use anything that such sunglasses or hats that can be easily grab by the naughty one,en,-0.43909451365470886,negative
There are many shops here along the beach selling food and drinks. There are peddlers around selling from steam peanuts to kites. Stalls here set up lounge chairs and umbrellas by the beach for patrons to sit and chill. Waves were not to big but there were a few people surfing. It was a nice place to just chill with friends drinking coconut juice and watch the sunset.,,digital_tourism,there are many shops here along the beach selling food and drinks there are peddlers around selling from steam peanuts to kites stalls here set up lounge chairs and umbrellas by the beach for patrons to sit and chill waves were not to big but there were a few people surfing it was a nice place to just chill with friends drinking coconut juice and watch the sunset,en,0.0,neutral
"We signed up for the up close and personal breakfast met Orangutan and washing the elephants. Both were well organized with the well being of the animals central and the whole atmosphere being very relaxed and low key. There were plenty of photo opportunities and the staff were polite and well informed. We had arranged a pick up from the hotel as part of the package and the driver was on time and drove well. Overall a very positive experience and one i would recommend if you are looking for something a little out of the ordinary. Elephants are truley amazing animals and being so close to them is a very special moment. The girls (18, 16) loved it and it would be great also for younger children. Well done Bali zoo for a very memorable day!
Paul, Jessica and Anouk- Netherlands",,digital_tourism,we signed up for the up close and personal breakfast met orangutan and washing the elephants both were well organized with the well being of the animals central and the whole atmosphere being very relaxed and low key there were plenty of photo opportunities and the staff were polite and well informed we had arranged a pick up from the hotel as part of the package and the driver was on time and drove well overall a very positive experience and one i would recommend if you are looking for something a little out of the ordinary elephants are truley amazing animals and being so close to them is a very special moment the girls loved it and it would be great also for younger children well done bali zoo for a very memorable day paul jessica and anouk netherlands,en,0.6423971056938171,positive
"Lovely beach clean,quiet in places great for walking & great cafes but you need to walk to find them on the beach depending on what area you are. You will get asked for trips, massage,or look in shops but if you smile and politely refuse they understand.",,digital_tourism,lovely beach clean quiet in places great for walking great cafes but you need to walk to find them on the beach depending on what area you are you will get asked for trips massage or look in shops but if you smile and politely refuse they understand,en,0.43942397832870483,positive
Gusde was very good at keeping us happy at our breakfast. Breakfast was amazing. Zoo looks very clean and the animals look happy!,,digital_tourism,gusde was very good at keeping us happy at our breakfast breakfast was amazing zoo looks very clean and the animals look happy,en,0.9093444347381592,positive
"As in many of the temples here in Bali, people flock to take pictures and forget these are holy sites. In this case the site is very beautiful and it’s a shame that most people treat it like visiting a garden and not a shrine. They feed the fish and all get in line on the pond and it doesn’t feel sacred any more.",,digital_tourism,as in many of the temples here in bali people flock to take pictures and forget these are holy sites in this case the site is very beautiful and it s a shame that most people treat it like visiting a garden and not a shrine they feed the fish and all get in line on the pond and it doesn t feel sacred any more,en,-0.808660089969635,negative
"Beautiful sunset, be careful of the monkeys, they are pretty aggressive. I've seen them take people's glasses and other items.",,digital_tourism,beautiful sunset be careful of the monkeys they are pretty aggressive i ve seen them take people s glasses and other items,en,-0.8426146507263184,negative
"Compared to other more popular beaches of te Island. You will enjoy the bar/ cafe options in a not to crowded place.

THe beach is clean and well maintained with many options if you want to surf.",,digital_tourism,compared to other more popular beaches of te island you will enjoy the bar cafe options in a not to crowded place the beach is clean and well maintained with many options if you want to surf,en,0.7317060828208923,positive
"I stayed with my family at Anvaya towards the end of Aug-first week of September 2017. The property is very clean, well maintained and has the best sunset views..Although my favorite part was how the staff made us feel very welcome. Especially at breakfast... my twin nieces were treated to special fruit that they liked, everyone was always smiling and politely ready to help. A special 'thank you' to Indrastutti, who went out of her way to explain Bali traditions and was also kind enough to let me join her in her morning prayers.. Bali is beautiful but its people make it special. Thank you Anvaya",5.0,bali_hotel,i stayed with my family at anvaya towards the end of aug first week of september the property is very clean well maintained and has the best sunset views although my favorite part was how the staff made us feel very welcome especially at breakfast my twin nieces were treated to special fruit that they liked everyone was always smiling and politely ready to help a special thank you to indrastutti who went out of her way to explain bali traditions and was also kind enough to let me join her in her morning prayers bali is beautiful but its people make it special thank you anvaya,en,0.6688321232795715,positive
You need to wear a sarong to enter.  There's beautiful sunset and surrounding places.. another place of interest.. I like..,,digital_tourism,you need to wear a sarong to enter there s beautiful sunset and surrounding places another place of interest i like,en,0.6709780097007751,positive
Monkey Forrest is beautiful but please don't buy the food they supply to feed the monkeys. My sister did and got bitten. Best thing is to look and don't touch.,,digital_tourism,monkey forrest is beautiful but please don t buy the food they supply to feed the monkeys my sister did and got bitten best thing is to look and don t touch,en,-0.7004121541976929,negative
"I went to the forest not really sure what to expect, but I was so excited to just see 100s of monkeys wondering around everywhere.

It's a great place to take photos.

Don't leave ANY food or drink outside of you bag that you don't mind being spoiled.
I had a bottle of water on my backpack and a monkey jumped on me and bit into it - that drink went into the bin.
Keep everything inside the bags.

Overall a great place to visit so much to see, well worth it.",,digital_tourism,i went to the forest not really sure what to expect but i was so excited to just see 100s of monkeys wondering around everywhere it s a great place to take photos don t leave any food or drink outside of you bag that you don t mind being spoiled i had a bottle of water on my backpack and a monkey jumped on me and bit into it that drink went into the bin keep everything inside the bags overall a great place to visit so much to see well worth it,en,0.4859059154987335,positive
It's a fun and scenic walk along the coast line. Amazing view of dramatic waves constantly crashing against the cliffs. Not so far to reach on foot from Dream Beach if you haven't rented a motorbike.,,digital_tourism,it s a fun and scenic walk along the coast line amazing view of dramatic waves constantly crashing against the cliffs not so far to reach on foot from dream beach if you haven t rented a motorbike,en,0.7209383845329285,positive
"My wife and I enjoyed our 3 hour walk in the Monkey Forest. You could actually walk in the path under 1 hour, but the sheer number of monkeys everywhere command your full attention constantly. It's a lot of fun to just sit there, and watch them do their thing. They play, eat, fight, and they try to steal tourists stuff. So be careful: the warnings you read and heard about are real! These monkeys know more than one way to steal your stuff (sunglasses, food, hats, earrings, jewels). They are fast, agile, and can be nasty too.

Youtube ""Ubud monkey forest"" and you'll surely land on crazy videos of monkeys stealing things from tourists.

It is still quite safe though. If you respect the monkeys, by remaining calm and not easing them with food, then it's all good. Things go crazy as soon as you open your backpack. They think you hide some cool stuff in there, and they won't hesitate to jump on your shoulders AND your head to try and pick things out of your pack.

They sell bananas at the park to feed the monkeys. It's funny to watch tourists do it. The monkeys will jump on them at a sight of a banana. Not for the faint of heart! But if you remain calm, and you let go of the banana, the monkey leaves on his own.

Some of the younger monkeys will actually come to you and rest on your legs when you are just sitting there watching. They are really nice and friendly.

A great experience for all ages.",,digital_tourism,my wife and i enjoyed our hour walk in the monkey forest you could actually walk in the path under hour but the sheer number of monkeys everywhere command your full attention constantly it s a lot of fun to just sit there and watch them do their thing they play eat fight and they try to steal tourists stuff so be careful the warnings you read and heard about are real these monkeys know more than one way to steal your stuff sunglasses food hats earrings jewels they are fast agile and can be nasty too youtube ubud monkey forest and you ll surely land on crazy videos of monkeys stealing things from tourists it is still quite safe though if you respect the monkeys by remaining calm and not easing them with food then it s all good things go crazy as soon as you open your backpack they think you hide some cool stuff in there and they won t hesitate to jump on your shoulders and your head to try and pick things out of your pack they sell bananas at the park to feed the monkeys it s funny to watch tourists do it the monkeys will jump on them at a sight of a banana not for the faint of heart but if you remain calm and you let go of the banana the monkey leaves on his own some of the younger monkeys will actually come to you and rest on your legs when you are just sitting there watching they are really nice and friendly a great experience for all ages,en,-0.5036013126373291,negative
Don’t miss exploring this beautiful and fascinating park in Ubud. The grounds are gorgeous and the monkeys wonderful.,,digital_tourism,don t miss exploring this beautiful and fascinating park in ubud the grounds are gorgeous and the monkeys wonderful,en,0.8073590993881226,positive
"Mount of Batur is one of a destination in Kintamani Bali. The mount is not too high, but in the top you can see beautiful view. You can see mount Agung and mount Abang. And of course lake of Batur. Beautiful place.",,digital_tourism,mount of batur is one of a destination in kintamani bali the mount is not too high but in the top you can see beautiful view you can see mount agung and mount abang and of course lake of batur beautiful place,en,0.621484637260437,positive
Definelty worth renting a scooter to come see devils tears. Watching these huge waves crash a couple hundred feet from you is pretty awesome and makes for some nice pics.,,digital_tourism,definelty worth renting a scooter to come see devils tears watching these huge waves crash a couple hundred feet from you is pretty awesome and makes for some nice pics,en,0.8009321689605713,positive
Ulun bratan temple is built on the bratan lake and so is surrounded by water on all sides which gives it a divine look. The vibe of the place is so refreshing owing to the style of its architecture and the water around it. It is a must visit if one is in Bali.,,digital_tourism,ulun bratan temple is built on the bratan lake and so is surrounded by water on all sides which gives it a divine look the vibe of the place is so refreshing owing to the style of its architecture and the water around it it is a must visit if one is in bali,en,0.6622463464736938,positive
"This is a special temple but you can't do alot there. Apart from walking around it, take a few pictures, that's it. You need 15 to 30 minutes there and then you're done, well in my opinion. It's definetly prettier with sundown but don't plan a whole day for it. Easily to combine with other things. One negative point, it's always very crowded with tourist.",,digital_tourism,this is a special temple but you can t do alot there apart from walking around it take a few pictures that s it you need to minutes there and then you re done well in my opinion it s definetly prettier with sundown but don t plan a whole day for it easily to combine with other things one negative point it s always very crowded with tourist,en,-0.4524916112422943,negative
"I like all temples around Bali and can't say which one I prefer to see again, but always recommend Uluwatu to my friends who visit Bali. You have to see this Balinese architecture and to feel this energy when you watch Ocean and long waves from the Temple on the hill.",,digital_tourism,i like all temples around bali and can t say which one i prefer to see again but always recommend uluwatu to my friends who visit bali you have to see this balinese architecture and to feel this energy when you watch ocean and long waves from the temple on the hill,en,0.6134651303291321,positive
"this place is more beautiful then we see it in media. the view was breathtaking. but the cons is it super crowded with the people. we arrived late around 5pm which the place already full with people. my suggestion try to arrive earlier to get a picture and enjoy the place.

And also beware of the monkey, they are very naughty compare to the monkey in the monkey forest. my advise is no eye contact with the monkey then you be okey.",,digital_tourism,this place is more beautiful then we see it in media the view was breathtaking but the cons is it super crowded with the people we arrived late around 5pm which the place already full with people my suggestion try to arrive earlier to get a picture and enjoy the place and also beware of the monkey they are very naughty compare to the monkey in the monkey forest my advise is no eye contact with the monkey then you be okey,en,0.39492279291152954,positive
You'll find Pandawa statue on this place. That way this beach called Pandawa Beach. Nice beach and well organized! I like it.,,digital_tourism,you ll find pandawa statue on this place that way this beach called pandawa beach nice beach and well organized i like it,en,0.6502231359481812,positive
A mountain with a unique landscape. The historical eruption has made a large crater spotting the erected Mount Batur in the middle. The mountain is considered sacred as it is important for the source of ground water and rivers as well as the fertility of most agricultural soil. Near to the mountain it is the largest lake in Bali called with the same name as the mountain. Visitor will be delighted by the warm climate and the scenic view seen from the side of the main road.,,digital_tourism,a mountain with a unique landscape the historical eruption has made a large crater spotting the erected mount batur in the middle the mountain is considered sacred as it is important for the source of ground water and rivers as well as the fertility of most agricultural soil near to the mountain it is the largest lake in bali called with the same name as the mountain visitor will be delighted by the warm climate and the scenic view seen from the side of the main road,en,0.4031410813331604,positive
"The forest is set within Ubud and has a variety of large trees making it the perfect habitat for monkeys.

There are plenty of signs around the forest explaining how to act around the monkeys, it was sad to see some people completely disregarded these.

The forest was a little overcrowded in areas so beware of that.

All in all a lovely and funny experience, seeing all the cheeky monkeys about 😀",,digital_tourism,the forest is set within ubud and has a variety of large trees making it the perfect habitat for monkeys there are plenty of signs around the forest explaining how to act around the monkeys it was sad to see some people completely disregarded these the forest was a little overcrowded in areas so beware of that all in all a lovely and funny experience seeing all the cheeky monkeys about,en,-0.6898348927497864,negative
"The temple itself is small, no different to others you may have seen with no access to the inner circle. That said the views high on the cliff top of the coastline are spectacular. There is an easy walk well marked just mind the monkeys.
Thanks for the vote if you found this helpful.",,digital_tourism,the temple itself is small no different to others you may have seen with no access to the inner circle that said the views high on the cliff top of the coastline are spectacular there is an easy walk well marked just mind the monkeys thanks for the vote if you found this helpful,en,0.4498319923877716,positive
"Ulun Danu Bratan Temple is a Water around temple in Tabanan. Hinduism culture and it is on 50000 IDR note you can see. Very amazing temple with nice breathtaking view. It;s an iconic temple. Must Visit,",,digital_tourism,ulun danu bratan temple is a water around temple in tabanan hinduism culture and it is on idr note you can see very amazing temple with nice breathtaking view it s an iconic temple must visit,en,0.6406130790710449,positive
Buy some bananas and feed the monkeys. Very cute. It's really just a quick tour with some monkeys that are used to tourists. They will rifle through your bags if given the chance. Don't bring any food or drink in your bags... they can be a bit scary when they know you have it and will jump all over you!,,digital_tourism,buy some bananas and feed the monkeys very cute it s really just a quick tour with some monkeys that are used to tourists they will rifle through your bags if given the chance don t bring any food or drink in your bags they can be a bit scary when they know you have it and will jump all over you,en,-0.6301624774932861,negative
"A very good beach maintained by the hotels. It is cleaner than say Kuta beach and less busier.

We went for a dip in the sea but much preferred to swim in the hotel pool. There is a safe swimming area.

You will have people wandering around selling stuff and boat trips but they do not hassle you too much. Just say a polite no.

I found it a nice play to relax and enjoy the sun.",,digital_tourism,a very good beach maintained by the hotels it is cleaner than say kuta beach and less busier we went for a dip in the sea but much preferred to swim in the hotel pool there is a safe swimming area you will have people wandering around selling stuff and boat trips but they do not hassle you too much just say a polite no i found it a nice play to relax and enjoy the sun,en,-0.3694813847541809,negative
You need to be very careful with your belonging because if they get something off you. You will not get it back. Stay out of there personal space because some of them can get really angry. They are very clever I had one jump on my back pack unzip my pack and almost got my wallet out! they are very cute but be careful cause they can bite.Be cautious with little children,,digital_tourism,you need to be very careful with your belonging because if they get something off you you will not get it back stay out of there personal space because some of them can get really angry they are very clever i had one jump on my back pack unzip my pack and almost got my wallet out they are very cute but be careful cause they can bite be cautious with little children,en,-0.8235343098640442,negative
We loved this place. Worth a quick visit and lots of photos. Our truck got bogged on the way out... had to help push. Added to the adventure for the kids! 😂,,digital_tourism,we loved this place worth a quick visit and lots of photos our truck got bogged on the way out had to help push added to the adventure for the kids,en,0.8882703185081482,positive
"After they do refurbish and adding some feature , Really recomend and the best destination in Bali so far .  I went breakfast with orang utan with 4adult and 2 young children . The atmosphere and ambience make feel so good . Also the cleanlines , the food amazing  , bath elphant show incredible , animal show etc . 
Recomend to have breakfast with orang utan and continue to do zoo explore .",,digital_tourism,after they do refurbish and adding some feature really recomend and the best destination in bali so far i went breakfast with orang utan with 4adult and young children the atmosphere and ambience make feel so good also the cleanlines the food amazing bath elphant show incredible animal show etc recomend to have breakfast with orang utan and continue to do zoo explore,en,0.6875041127204895,positive
"Very nice place to visit , monkeys every where and you can feed them , but be careful, they can get over zealous and jump all over you. It is very humid walking through the forest so take some tissues , worth doing and would recommend in the early morning or late in the afternoon when less hot",,digital_tourism,very nice place to visit monkeys every where and you can feed them but be careful they can get over zealous and jump all over you it is very humid walking through the forest so take some tissues worth doing and would recommend in the early morning or late in the afternoon when less hot,en,0.4449179172515869,positive
Me and my family spent two nights here on a family trip. Rooms are spacious amd luxurious appointed (Sensatia Botanicals toiletries is always a plus). Bed was comfortable but I have to ask the engineer to put the AC not in the Auto Mode because the Hotel SOP. Maybe the receptionist should have told the guest first at the check-in proscess. The breakfast and the afternoon tea waa excellent! Love the foods! But less Indonesian foods.,4.0,bali_hotel,me and my family spent two nights here on a family trip rooms are spacious amd luxurious appointed sensatia botanicals toiletries is always a plus bed was comfortable but i have to ask the engineer to put the ac not in the auto mode because the hotel sop maybe the receptionist should have told the guest first at the check in proscess the breakfast and the afternoon tea waa excellent love the foods but less indonesian foods,en,0.4084048569202423,positive
Today we went the the Monkey Forest at Ubud and had a terrific time. It was great to see the monkeys up close doing what they do and playing around in a large forest. They jump on your shoulders if you feed them with the small bananas that you can buy on site for a mere 2000 Rupia. Just follow the instructions of those who work at the monkey forest and you will have an enjoyable experience.,,digital_tourism,today we went the the monkey forest at ubud and had a terrific time it was great to see the monkeys up close doing what they do and playing around in a large forest they jump on your shoulders if you feed them with the small bananas that you can buy on site for a mere rupia just follow the instructions of those who work at the monkey forest and you will have an enjoyable experience,en,0.5169061422348022,positive
"The Bali Zoo was great had a fantastic day nice and relaxing animals are easy to see..feeding the Tigers was a great experience..
You can have breakfast with the Orangutan's or do lunch and have photo's with the baby Tiger cubs.. There is a Petting Zoo for the kids and big kids..also Elepant feeding and riding..
A lot to see and do..
Do yourself a favour and go when in Bali..",,digital_tourism,the bali zoo was great had a fantastic day nice and relaxing animals are easy to see feeding the tigers was a great experience you can have breakfast with the orangutan s or do lunch and have photo s with the baby tiger cubs there is a petting zoo for the kids and big kids also elepant feeding and riding a lot to see and do do yourself a favour and go when in bali,en,0.7908066511154175,positive
the waves weren't very high when we visited it was not as spectacular as we had anticipated. the view was lovely but we had seen so many beautiful spots this was okay,,digital_tourism,the waves weren t very high when we visited it was not as spectacular as we had anticipated the view was lovely but we had seen so many beautiful spots this was okay,en,0.6593064665794373,positive
